ActivityID,Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry
174,Anglers Rest,http://theanglersrest.ie/,+353(0)18208314,-6.358864,53.359149,Dublin,Dublin City,Republic of Ireland
175,Anglers Rest Bar,https://www.facebook.com/pages/category/Bar/Anglers-Rest-Bar-148218728527206,3539543628,-9.9644048,53.5889263,Galway,Renvyle,Republic of Ireland
176,Angling at Jerpoint Park,http://jerpointpark.com/activities-events/fishing-2/,+353(0)866061449,-7.166836,52.512917,Kilkenny,Thomastown,Republic of Ireland
177,Angling Ballinlough,,+353(0)2641222,-9.15483689279705,51.5804761368337,Cork,Leap,Republic of Ireland
178,Angling Ballyshannon District,,+353(0)719841350,-8.46304148183724,54.4606885449987,Sligo,Mullaghmore,Republic of Ireland
179,Angling Ballyshunock Reservoir,,,-7.34221,52.225983,Waterford,Kilmacthomas,Republic of Ireland
180,Angling Belturbet,,+353(0)494331942,-7.43472900793968,54.1009968037999,Cavan,Belturbet,Republic of Ireland
181,Angling Bleach Lough,http://www.bleachloughanglers.ie,,-8.81276636800171,52.6168495261355,Limerick,Kildimo,Republic of Ireland
182,Angling Bohernabreena Reservoirs,,+353(0)14543444,-6.284188,53.340054,Dublin,Tallaght,Republic of Ireland
183,Angling Cloonee System,,+353(0)646684205,-9.74959805606923,51.8181618012555,Kerry,Kenmare,Republic of Ireland
184,Angling in Lough Boora,http://www.loughboora.com/things-to-do/angling/,+353(0)579340010,-7.73017937648581,53.2188683440708,Offaly,Tullamore,Republic of Ireland
185,Angling In The Barony Of Erris,,+353(0)9782292,-9.98892,54.2237,Mayo,Belmullet,Republic of Ireland
186,Angling Middle Lee,,+353(0)2641222,-8.9637,51.906862,Cork,Macroom,Republic of Ireland
187,Angling Services Ireland,http://www.anglingservicesireland.com,353866011878,-8.2868153,53.9835159,Roscommon,Boyle,Republic of Ireland
188,Angling White Lake,,8934884(0)86-8934884,-7.30451437128095,53.6693383921237,Westmeath,Castlepollard,Republic of Ireland
189,Angsana Spa at The Brehon,https://www.thebrehon.com/en/angsana-spa-killarney/,353646623980,-9.5044579,52.0459256,Kerry,Killarney,Republic of Ireland
190,Animal Magic – Falconry and Conservation,https://www.facebook.com/pages/Animal-Magic-Wildlife-Rescue/225058377509681,+353(0)6398777,-8.56227956923772,52.4013104884045,Limerick,Kilmallock,Republic of Ireland
191,Ann McDonald’s Upper Deck Café,https://www.facebook.com/annmcdonaldscafe,35351425391,-6.9436031,52.3954961,Wexford,New Ross,Republic of Ireland
192,Annagh Church,,353667122522,-9.742521,52.248165,Kerry,Tralee,Republic of Ireland
193,Annaharvey Farm Cookery School,http://www.annaharveyfarm.ie,353579343544,-7.398389,53.249783,Offaly,Tullamore,Republic of Ireland
194,Annaharvey Farm Equestrian Centre,http://www.annaharveyfarm.ie,353579343544,-7.39603,53.252068,Offaly,Tullamore,Republic of Ireland
195,Annalee Restaurant,http://www.hotelkilmore.ie/annalee-restaurant.html,353494332288,-7.3223043,53.9865713,Cavan,Cavan Town,Republic of Ireland
196,Annaloughan Loop,http://www.irishtrails.ie/Trail/Annaloughan-loop/488/,+353(0)429352111,-6.18602350592071,54.0379000768116,Louth,Carlingford,Republic of Ireland
197,Annemarie Bourke Studio Gallery,https://www.annemariebourke.com/,35361410510,-8.6293925,52.6613024,Limerick,Limerick City,Republic of Ireland
198,Annes Grove Miniature Castle,https://www.irishlandmark.com/property/annes-grove-miniature-castle,35316704733,-8.4757718,52.2002048,Cork,Castletownroche,Republic of Ireland
199,Annestown Beach ,,35351875823,-7.2727997,52.1391984,Waterford,Annestown,Republic of Ireland
200,Anocht Restaurant at Kilkenny Design Centre,https://anochtrestaurant.ie,353567722118,-7.250052,52.6493762,Kilkenny,Kilkenny City,Republic of Ireland
201,Aperitif - Wine & Tapas Bar,http://www.aperitifkinsale.com,353214772209,-8.52417533685332,51.7057512682578,Cork,Kinsale,Republic of Ireland
202,Aphrodite Hills Spa at the Kinsale Hotel,https://www.kinsalehotelandspa.ie/spa.html,353214706625,-8.4654576,51.6986259,Cork,Kinsale,Republic of Ireland
203,"Applied Language Centre, University College Dublin",http://www.ucd.ie/alc,+353(0)17167900,-6.220299,53.306327,Dublin,Belfield,Republic of Ireland
204,Après Tea,http://aprestea.net,353851417240,-9.0994848,54.2114822,Sligo,Enniscrone,Republic of Ireland
205,Aqua Golf,http://www.aquadome.ie,+353(0)667128899,-9.709561,52.263495,Kerry,Tralee,Republic of Ireland
206,Aqua Restaurant,http://aqua.ie/restaurant-offer/,+353(0)18320690,-6.06638090223151,53.3880061928278,Dublin,Howth,Republic of Ireland
207,Aquaventures,http://www.aquaventures.ie,3532820511,-9.37713246114331,51.4793383232169,Cork,Baltimore,Republic of Ireland
208,AquaZone at  the National Aquatic Centre,http://www.aquazone.ie,+353(0)16464300,-6.370179,53.397004,Dublin,Blanchardstown,Republic of Ireland
209,Árainn Mhór - Arranmore Island,,,-8.520194041,54.98829765,Donegal,Arranmore -Árainn Mhór,Republic of Ireland
210,Aran Bike Hire,http://www.aranbikehire.com,3539961132,-9.6654901,53.1193423,Galway,Inishmore - Árainn (Aran Islands),Republic of Ireland
211,Aran Island & Cliffs of Moher,https://doolinferry.com/,353657075555,-9.37747390175184,53.016199106306,Clare,Doolin,Republic of Ireland
212,Aran Island Ferries,https://www.aranislandferries.com,35391568903,-9.04757590588185,53.2742051404657,Galway,Rossaveal,Republic of Ireland
213,Aran Islands - 2 Day Tour Quicktours,http://www.quicktours.ie,+353(0)14659972,-6.25923664657512,53.3455498280955,Dublin,Dublin City,Republic of Ireland
214,Aran Islands - Inisheer  - Inis Oírr,http://www.discoverinisoirr.com,3539975008,-9.5281381,53.0594423,Galway,Inisheer - Inis Oírr (Aran Islands),Republic of Ireland
215,Aran Islands - Inishmore - Inis Árainn,,3539961263,-9.7315917,53.1280443,Galway,Inishmore - Árainn (Aran Islands),Republic of Ireland
216,Aran Islands - Inishmaan - Inis Meáin,,,-9.58965917016294,53.0846945641393,Galway,Inishmaan - Inis Meáin (Aran Islands),Republic of Ireland
217,Aran Islands Tour - Railtours Ireland First Class!,http://www.railtoursireland.com,+353(0)18560045,-6.250291,53.351003,Dublin,Dublin City,Republic of Ireland
218,Aran Pony & Trap,http://www.aranponytrap.com,3539961292,-9.6701839,53.1191919,Galway,Aran Islands Town,Republic of Ireland
219,Aran Sweater Market,http://www.aransweatermarket.com,353646639756,-9.6693531,53.11908,Galway,Aran Islands Town,Republic of Ireland
220,Aran Sweater Market,http://www.aransweatermarket.com,353646639756,-8.9208242,52.6926465,Clare,Shannon Airport,Republic of Ireland
221,Aran Sweater Market,http://www.aransweatermarket.com,353646639756,-9.5075729,52.0588301,Kerry,Killarney,Republic of Ireland
222,Áras an Mhuilinn Regional Comhaltas Centre,http://www.comhaltas.ie,353449330644,-7.33997729919736,53.5237695137512,Westmeath,Mullingar,Republic of Ireland
223,Áras an Uachtaráin,http://www.president.ie/en,+353(0)16770095,-6.311431,53.361618,Dublin,Dublin City,Republic of Ireland
224,Áras Inis Gluaire,http://arasinisgluaire.ie/main/,+353(0)9781079,-9.98893250511912,54.2224665540833,Mayo,Belmullet,Republic of Ireland
225,Arboretum Inspirational Gardens,https://www.arboretum.ie/,353599721558,-6.9747303,52.742058,Carlow,Leighlinbridge,Republic of Ireland
226,Arbour Hill Cemetery,https://heritageireland.ie/visit/places-to-visit/arbour-hill-cemetery/,35318213021,-6.2871173,53.3509571,Dublin,Dublin City,Republic of Ireland
227,Arbutus Garden Tours,http://www.arbutusgardentours.ie,+353(0)91882125,-6.29209543788909,53.3656392193716,Dublin,Ranelagh,Republic of Ireland
228,Architectural Furniture,http://www.architectural-furniture.com,353419827124,-6.2839232,53.717798,Louth,Drogheda,Republic of Ireland
229,Architectural History Ireland,https://www.riai.ie/discover-architecture/architecture-tours,+353(0)16761703 ,-6.2473358,53.3399625,Dublin,Dublin City,Republic of Ireland
230,Ard Bia at Nimmos,http://www.ardbia.com,35391561114,-9.0540644,53.2697959,Galway,Galway City,Republic of Ireland
231,Ard Na Breatha Restaurant,http://www.ardnabreatha.com,353749722288,-8.101196,54.662845,Donegal,Donegal Town,Republic of Ireland
232,Ard na Gaoithe - Ardnageeha Loop Walk,http://www.irishtrails.ie/Trail/Ard-na-Gaoithe---Ardnageeha-loop/223/,,-9.28800408924667,53.5403754959373,Mayo,Cong,Republic of Ireland
233,Ard Nahoo,https://www.ardnahoo.com/,353719134939,-8.296866,54.243036,Leitrim,Dromahair,Republic of Ireland
234,Ardaire Springs Angling Centre,http://www.ardairesprings.com,353878128937,-7.2271468,52.3112196,Kilkenny,Mooncoin,Republic of Ireland
235,Ardamine Beach,,,-6.2263824586919,52.6438697278524,Wexford,Courtown,Republic of Ireland
236,Ardara Heritage Centre,http://ardara.ie/tag/heritage-centre,353872424590,-8.4126667,54.762,Donegal,Ardara,Republic of Ireland
237,Ardcavan Coaches,http://www.ardcavan.com,+353(0)539122561,-6.447715,52.366723,Wexford,Wexford Town,Republic of Ireland
238,Ardee Golf Club,http://www.ardeegolfclub.com,353416853227,-6.5478622,53.8620033,Louth,Ardee,Republic of Ireland
239,Ardfert Cathedral,https://heritageireland.ie/visit/places-to-visit/ardfert-cathedral/,353667134711,-9.7816297,52.3285243,Kerry,Ardfert,Republic of Ireland
240,Ardfert Indoor Market,https://www.iomst.ie/market/ardfert-indoor-market,353879209673,-9.782158,52.328152,Kerry,Ardfert,Republic of Ireland
241,Ardgillan Castle and Victorian Gardens,https://ardgillancastle.ie,35318492212,-6.1616584,53.5817894,Dublin,Balbriggan,Republic of Ireland
242,Ardgillan Castle Café,http://facebook.com/ardgillancastle,+353(0)18492212,-6.16,53.586,Dublin,Balbriggan,Republic of Ireland
243,Ardgillan Demesne,http://www.facebook.com/ardgillancastle,+353(0)18492212,-6.15902969162262,53.5871631380011,Dublin,Balbriggan,Republic of Ireland
244,Ardgroom - Pulleen Loop,http://www.bearatourism.com/loopwalks.html,+353(0)2770054,-9.89835703693721,51.7320672187345,Cork,Ardgroom,Republic of Ireland
245,Ardkeen Market,https://www.iomst.ie/market/ardkeen-outdoor-artisan-market/,353868136770,-7.082923,52.246666,Waterford,Waterford City,Republic of Ireland
246,Ardkeen Quality Food Store,www.ardkeen.com,35351874620,-7.0821637,52.2462659,Waterford,Waterford City,Republic of Ireland
247,Ardmore Adventures,http://www.ardmoreadventures.ie,353833743889,-7.7219554,51.9512684,Waterford,Ardmore,Republic of Ireland
248,Ardmore Beach ,https://www.blueflag.global/show-site?siteId=17012,,-7.722236,51.952063,Waterford,Ardmore,Republic of Ireland
249,Ardmore Diving,http://www.waider.ie/diving,3535846577,-7.725329,51.9510741,Waterford,Ardmore,Republic of Ireland
250,Ardmore Pottery Gallery Shop,http://www.ardmorepottery.com  ,+353(0)2494152,-7.7183805,51.9494751,Waterford,Ardmore,Republic of Ireland
251,Ardmore Round Tower And Cathedral,http://roundtowers.org/ardmore/index1.htm,,-7.72603895966336,51.9486884569806,Waterford,Ardmore,Republic of Ireland
252,Ardmore Self Guided Historic Town Walk,,,-7.7161350776596,51.9490555505237,Waterford,Ardmore,Republic of Ireland
253,Ardmulchan Church,"http://www.megalithicireland.com/Ardmulchan%20Church,%20Meath.html",,-6.628602,53.6718102,Meath,Kells,Republic of Ireland
254,Ardnahinch Green Coast Beach 2019,,,-8.02114910273838,51.8537016519329,Cork,Shanagarry,Republic of Ireland
255,Ardnamona Woods,http://www.irishtrails.ie/Trail/Ard-na-Mona-Wood/527/,,-8.11054770672886,54.6534050195463,Donegal,Donegal Town,Republic of Ireland
256,Ards Coffee Tree,https://www.facebook.com/ardscoffeetree,353851008401,-7.8636751,55.1584056,Donegal,Creeslough,Republic of Ireland
257,Ards Forest Park,http://www.coillte.ie/site/ards-forest-park/,353749121139,-7.8985031,55.1554989,Donegal,Creeslough,Republic of Ireland
258,Arena 7 Leisure Complex,http://www.arena7.ie,+353(0)749128853,-7.706477,54.956663,Donegal,Letterkenny,Republic of Ireland
259,Arena School of English,http://www.arenaschool.com,+353(0)14789202,-6.26561832846871,53.3400890221908,Dublin,Dublin City,Republic of Ireland
260,The Miner's Way and Historical Trail,http://unabhan.ie/miners-way-maps,353719663033,-8.10839224344177,54.0822517869021,Roscommon,Arigna,Republic of Ireland
261,Arigna Mining Experience,https://www.arignaminingexperience.ie,353719646466,-8.120751,54.07755,Roscommon,Arigna,Republic of Ireland
262,Arkhangel Gallery,http://www.arkhangel-international.com,3536823537,-9.4848106,52.4465153,Kerry,Listowel,Republic of Ireland
263,Arkland Studio,http://www.arkland.ie,35314972885,-6.2538369,53.3258279,Dublin,Ranelagh,Republic of Ireland
264,Arklow Golf Club,http://www.arklowgolflinks.com,35340232492,-6.149669,52.789676,Wicklow,Arklow,Republic of Ireland
265,Arklow Beach,,,-6.1267809416504,52.8118598327366,Wicklow,Arklow,Republic of Ireland
266,Arklow Maritime Museum,http://www.arklowmaritimeheritage.ie,353864460784,-6.1493991,52.7985048,Wicklow,Arklow,Republic of Ireland
267,Arnotts,https://www.arnotts.ie,35318050400,-6.2631308,53.3491377,Dublin,Dublin City,Republic of Ireland
268,Aromas Café,https://www.thelandmarkhotel.com/food/aromas-cafe,353719622222,-8.0932412,53.9434489,Leitrim,Carrick-on-Shannon,Republic of Ireland
269,Arran Street East,https://arranstreeteast.ie,353838146672,-6.27049220142999,53.3483066832134,Dublin,Dublin City,Republic of Ireland
270,Arran Street East,http://arranstreeteast.ie,+353(0)18729144,-6.27049186615386,53.3483066832134,Dublin,Dublin City,Republic of Ireland
271,The Arranmore Ferry,https://thearranmoreferry.com/,353873171810,-8.4421892,54.9831354,Donegal,Arranmore -Árainn Mhór,Republic of Ireland
272,Arranmore Ferry Service,http://www.arranmoreferry.com,353749542233,-8.4418396903518,54.983102415876,Donegal,Burtonport,Republic of Ireland
273,Arranmore Island (Arainn Mor),,,-8.53629034834988,54.9963347391069,Donegal,Arranmore -Árainn Mhór,Republic of Ireland
274,Arranmore Island-Árainn Mhór,,+353(0)749520533,-8.52019404117198,54.9882976548921,Donegal,Arranmore -Árainn Mhór,Republic of Ireland
275,Art & Antiques Quarter,https://www.facebook.com/dublinsantiquequarter,35314731126,-6.273896,53.340223,Dublin,Dublin City,Republic of Ireland
276,Art and Healing Centre - Art Gallery,http://www.artandhealingcentre.ie,353862418814,-8.130578,52.809988,Tipperary,Nenagh,Republic of Ireland
277,Art at the Park,http://www.artatthepark.net,35361925975,-8.700666,52.992728,Clare,Scarriff,Republic of Ireland
278,Art tours incl. Book of Kells: Art Impressions,http://www.artimpressions.ie,+353(0)833756668,-6.25927005922444,53.3473830781906,Dublin,Dublin City,Republic of Ireland
279,Arthur Griffith,,,-6.254252,53.340122,Dublin,Dublin City,Republic of Ireland
280,Arthur Wellesley Duke Of Wellington,http://www.visitdublin.com,+353(0)16057700,-6.303231,53.349086,Dublin,Dublin City,Republic of Ireland
281,Arthur’s Way Heritage Trail,https://intokildare.ie/listings/arthurs-way/,,-6.53770077328159,53.3405030848947,Kildare,Leixlip,Republic of Ireland
282,Arthur's Bar at the Courtyard Hotel,http://www.courtyard.ie/arthurs-bar.html,353877531040,-6.4886016587219,53.3639632494802,Kildare,Leixlip,Republic of Ireland
283,Artists Gift Gallery,http://www.artistsgiftgallery.ie,353868697350,-6.263881,53.344656,Dublin,Dublin City,Republic of Ireland
284,Artzone,http://www.artzone.ie,+353(0)14990614,-6.301149,53.317293,Dublin,Dublin City,Republic of Ireland
285,Asana School of English,http://www.asanaireland.com,353669472458,-10.212643,51.950922,Kerry,Cahersiveen,Republic of Ireland
286,Ash Hill House,http://www.ashhill.com,3536398035,-8.58453351352108,52.3954062706942,Limerick,Kilmallock,Republic of Ireland
287,Ashbourne Golf Club,http://www.ashbournegolfclub.ie,35318352561,-6.3792267,53.5039088,Meath,Ashbourne,Republic of Ireland
288,Ashford Adventure Company,http://www.ashfordoutdoors.com/index.php/en,353871143040,-9.29160795242308,53.5360083951561,Mayo,Cong,Republic of Ireland
289,Ashford Castle Golf Club,https://www.ashfordcastle.com/blog/guide-golf-in-galway,353949546003,-9.285311,53.534499,Mayo,Cong,Republic of Ireland
290,Ashford Equestrian Centre,http://www.ashfordequestrian.com,353949546507,-9.2928038,53.5359919,Mayo,Cong,Republic of Ireland
291,Ashford Outdoors,http://www.ashfordoutdoors.com,353949546507,-9.2801536,53.5388177,Mayo,Cong,Republic of Ireland
292,Ashford Outdoors Cycle Tours,https://twitter.com/AshfordOutdoors,+353(0)949546507,-9.28615872944442,53.5438437221794,Mayo,Cong,Republic of Ireland
293,Ashlawn Garden Centre,https://www.facebook.com/AshlawnGardenCentre,353599721175,-6.938976,52.683384,Carlow,Bagenalstown,Republic of Ireland
294,Ashtown Stables,http://www.ashtownstables.com,35318383807,-6.3330091,53.3748696,Dublin,Dublin City,Republic of Ireland
295,Askamore Loop,,,-6.47981591932376,52.6722892104065,Wexford,Gorey,Republic of Ireland
296,Askea Country Market,https://www.facebook.com/askeacountrymarketcarlow,353717994534,-6.911562,52.835233,Carlow,Carlow Town,Republic of Ireland
297,Askeaton Castle and Franciscan Friary,http://monastic.ie/history/askeaton-franciscan-friary,35361392149,-8.975399,52.603892,Limerick,Askeaton,Republic of Ireland
298,Askeaton Pool & Leisure,https://askeaton.coralleisure.ie/,+353(0)61392570,-8.9709156,52.6008105,Limerick,Askeaton,Republic of Ireland
299,Astra Bowl,http://www.facebook.com/astra.bowl/,+353(0)494372662,-7.358907,53.989709,Cavan,Cavan Town,Republic of Ireland
300,Astropark Events,http://www.astroparkevents.ie,35318060088,-6.2290588,53.3969669,Dublin,Coolock,Republic of Ireland
301,Asylroom - Escape The Room Galway,http://www.asylroom.com,353852206513,-9.0568312,53.2712487,Galway,Galway City,Republic of Ireland
302,ATC Language & Travel,http://www.atclanguageschools.com,35312845512,-6.26330456501239,53.3412457873392,Dublin,Dublin City,Republic of Ireland
303,ATC Language & Travel,http://www.atclanguageschools.com,353112807525,-6.09555766931157,53.198578986859,Wicklow,Bray,Republic of Ireland
304,Ath Luain Restaurant - Shamrock Lodge Hotel,http://www.shamrocklodgehotel.ie/food-beverage.html,353906492601,-7.9504638,53.4215227,Westmeath,Athlone,Republic of Ireland
305,Athas Tours,http://athastours.com,+353(0)863009611,-9.0028348,53.2729435,Galway,Galway City,Republic of Ireland
306,Athassel Abbey,http://www.cashel.ie,,-7.97276417993487,52.4754859308583,Tipperary,Golden,Republic of Ireland
307,Athenry Arts and Heritage Centre,http://www.athenryheritagecentre.com,35391844661,-8.746329,53.2995236,Galway,Athenry,Republic of Ireland
308,Athenry Castle,https://www.heritageireland.ie/en/west/athenrycastle,35391844797,-8.7446178,53.2999964,Galway,Athenry,Republic of Ireland
309,Athenry Farmers Market,https://www.iomst.ie/market/athenry-farmers-market-2,353876272017,-8.7461847,53.2990862,Galway,Athenry,Republic of Ireland
310,Athenry Golf Club,http://www.athenrygolfclub.net,35391794466,-8.845527,53.282795,Galway,Athenry,Republic of Ireland
311,Athgarvan Pitch and Putt Club,http://www.facebook.com/Athgarvan-Pitch-Putt-club-1014896201863041/,+353(0)862250049,-6.79485732105718,53.1503477996662,Kildare,The Curragh,Republic of Ireland
312,Athlone Castle,http://www.athlonecastle.ie,353906442130,-7.94273064159984,53.4230818178263,Westmeath,Athlone,Republic of Ireland
313,Athlone Equestrian Centre,https://www.athlone.ie/visit/athlone-equestrian-centre/,353862433609,-7.8761284,53.4288013,Westmeath,Athlone,Republic of Ireland
314,Athlone Golf Club,http://athlonegolfclub.ie,353906492073,-7.9914465,53.4673032,Roscommon,Athlone,Republic of Ireland
315,Athlone Little Theatre,http://www.athlonelittletheatre.ie,353906474324,-7.931524,53.4234322,Westmeath,Athlone,Republic of Ireland
316,Athlone Marina,http://www.discoveringireland.com/athlone-marina/,353906478687,-7.942624,53.425363,Westmeath,Athlone,Republic of Ireland
317,Athlone Regional Sports Centre,https://www.athlonersc.ie/,353906470975,-7.921766,53.429158,Westmeath,Athlone,Republic of Ireland
318,Athlone Self-Guided Historic Town Walk,http://www.athlone.ie/,,-7.9428,53.4231,Westmeath,Athlone,Republic of Ireland
319,Athlone Towncentre Shopping Centre,https://athlonetowncentre.com/,353906484387,-7.9362431,53.423166,Westmeath,Athlone,Republic of Ireland
320,Athlone Whiskey Tours,http://athlonewhiskeytours.ie/,+353(0)852380023,-7.9406898,53.4239331,Westmeath,Athlone,Republic of Ireland
321,Athlumney Castle,http://www.discoverboynevalley.ie/boyne-valley-drive/heritage-sites/athlumney-castle-navan,353419880305,-6.675048,53.650359,Meath,Navan,Republic of Ireland
322,Athlunkard Boat Club,http://athlunkardboat.club,35361302160,-8.6185163,52.6696974,Limerick,Limerick City,Republic of Ireland
323,Athy Boat Tours,http://facebook.com/athyboattours/,+353(0)874335350,-6.98473909820564,52.9929974102248,Kildare,Athy,Republic of Ireland
324,Athy Golf Club,http://www.athygolfclub.com,353598631729,-6.962445,53.008327,Kildare,Athy,Republic of Ireland
325,Athy Heritage Centre & Museum,http://www.athyheritagecentre-museum.ie,353598633075,-6.9832541,52.9916784,Kildare,Athy,Republic of Ireland
326,Athy Rowing & Canoeing,https://athy-rowing-canoeing-club.business.site,353879971842,-6.98384118553331,52.9913752531638,Kildare,Athy,Republic of Ireland
327,Athy Self Guided Historic Town Walk,,,-6.98440233593749,52.9886095784553,Kildare,Athy,Republic of Ireland
328,Atlantic Air Adventures,https://atlanticairadventures.com,35361363687,-8.870205,52.713908,Clare,Shannon Town,Republic of Ireland
329,Atlantic Boating Services,http://www.atlanticboat.ie,3532822145,-9.4021158,51.519935,Cork,Skibbereen,Republic of Ireland
330,Atlantic Charters,http://www.atlanticcharters.ie,+353(0)872575269,-8.52257059787513,51.7062294184054,Cork,Kinsale,Republic of Ireland
331,Atlantic Coastal Cruises,https://www.atlanticcoastalcruises.com,353872214497,-8.4449878,54.6327034,Donegal,Killybegs,Republic of Ireland
332,Atlantic Ireland Arts and Adventure Holidays,http://www.celtichorizons.ie,+353(0)872662920,-10.1242982,52.2040594,Kerry,Castlegregory,Republic of Ireland
333,Atlantic Irish Seaweed,http://www.atlanticirishseaweed.com,353861062110,-10.0995294,51.7690125,Kerry,Caherdaniel,Republic of Ireland
334,Atlantic Language Galway,http://www.atlanticlanguage.com,35391566053,-9.046042,53.27404,Galway,Galway City,Republic of Ireland
335,Atlantic Motorcycle Hire Ireland,http://www.atlanticmotorcyclehires.com,+44(0)2868658197,-9.15138098860166,54.1141220315105,Mayo,Ballina,Republic of Ireland
336,Atlantic Road Tours Dingle,http://atlanticroadtoursdingle.com/,+353(0)871612023,-10.2781443471436,52.1387967835848,Kerry,Dingle,Republic of Ireland
337,Atlantic School of English & Active Leisure,http://www.atlantic-english.com,3532828943,-9.54547782209011,51.5269428838321,Cork,Schull,Republic of Ireland
338,Atlantic Sea Kayaking,http://www.atlanticseakayaking.com,3532821058,-9.1679116,51.5328949,Cork,Skibbereen,Republic of Ireland
339,Atlantic Sheepdogs,https://www.facebook.com/atlanticsheepdogs,353857402836,-8.545451,54.390125,Sligo,Grange,Republic of Ireland
340,Atlantic Way Sailing,http://www.atlanticwaysailing.com,+353(0)91555960,-9.04947254971209,53.2721788149031,Galway,Galway City,Republic of Ireland
341,Atlantic Whale and Wildlfe Tours,http://atlanticwhaleandwildlifetours.com,+353(0)877744401,-8.71075787419659,51.6355545863745,Cork,Courtmacsherry,Republic of Ireland
342,Atlas Language School,http://www.atlaslanguageschool.com,+353(0)14782845,-6.26460076594549,53.3302742676102,Dublin,Dublin City,Republic of Ireland
343,Attymass Salmon Fishery,,+353(0)949258151,-9.15507203231098,54.1151859688673,Mayo,Ballina,Republic of Ireland
344,Auburn Lodge Oyster Restaurant,https://www.auburnlodge.com/oyster-restaurant.html,353656821247,-8.9806526,52.865498,Clare,Ennis,Republic of Ireland
345,Aughnanure Castle,http://www.heritageireland.ie/en/west/aughnanurecastle,35391552214,-9.2757515,53.4187829,Galway,Oughterard,Republic of Ireland
346,Aughrim Country Fair,https://www.facebook.com/Aughrim-Town-Country-Market-123002354415422/,353876254390,-6.333473,52.853624,Wicklow,Aughrim,Republic of Ireland
347,Aughris Head,,,-8.7570235,54.268943,Sligo,Templeboy,Republic of Ireland
348,Augustinian Abbey Adare,http://www.ireland.anglican.org,35361396227,-8.784585,52.567928,Limerick,Adare,Republic of Ireland
349,Augustinian Abbey Lorrha,"http://www.megalithicireland.com/Lorrha%20Augustinian%20Abbey,%20Tipperary.html",,-8.12199915933229,53.0894139159089,Tipperary,Lorrha,Republic of Ireland
350,Auld Dubliner,http://www.aulddubliner.ie/,+353(0)16770527,-6.26198,53.34555,Dublin,Dublin City,Republic of Ireland
351,Aultaghreagh Cottage Garden,http://www.aultaghreaghcottagegarden.com,353238855307,-9.0839136372774,51.7779211344705,Cork,Dunmanway,Republic of Ireland
