AccommodationId,AvailabilityId,CalenderDate,Available,Price,AdjustedPrice,MinimumNights,MaximumNights
43869844,1,2020-10-17,false,110.00,110.00,5,1125
43920125,2,2021-04-06,false,200.00,200.00,3,14
43920125,3,2021-04-07,false,200.00,200.00,3,14
43920125,4,2021-04-08,false,200.00,200.00,3,14
43920125,5,2021-04-09,false,200.00,200.00,3,14
43920125,6,2021-04-10,false,200.00,200.00,3,14
43920125,7,2021-04-11,false,200.00,200.00,3,14
43920125,8,2021-04-12,false,200.00,200.00,3,14
43920125,9,2021-04-13,false,200.00,200.00,3,14
43920125,10,2021-04-14,false,200.00,200.00,3,14
43920125,11,2021-04-15,false,200.00,200.00,3,14
43920125,12,2021-04-16,false,200.00,200.00,3,14
43920125,13,2021-04-17,false,200.00,200.00,3,14
43920125,14,2021-04-18,false,200.00,200.00,3,14
43920125,15,2021-04-19,false,200.00,200.00,3,14
43920125,16,2021-04-20,false,200.00,200.00,3,14
43920125,17,2021-04-21,false,200.00,200.00,3,14
43920125,18,2021-04-22,false,200.00,200.00,3,14
43920125,19,2021-04-23,false,200.00,200.00,3,14
43920125,20,2021-04-24,false,200.00,200.00,3,14
43920125,21,2021-04-25,false,200.00,200.00,3,14
43920125,22,2021-04-26,false,200.00,200.00,3,14
43920125,23,2021-04-27,false,200.00,200.00,3,14
43920125,24,2021-04-28,false,200.00,200.00,3,14
43920125,25,2021-04-29,false,200.00,200.00,3,14
43920125,26,2021-04-30,false,200.00,200.00,3,14
43920125,27,2021-05-01,false,200.00,200.00,3,14
43920125,28,2021-05-02,false,200.00,200.00,3,14
43920125,29,2021-05-03,false,200.00,200.00,3,14
43920125,30,2021-05-04,false,200.00,200.00,3,14
43920125,31,2021-05-05,false,200.00,200.00,3,14
43920125,32,2021-05-06,false,200.00,200.00,3,14
43920125,33,2021-05-07,false,200.00,200.00,3,14
43920125,34,2021-05-08,false,200.00,200.00,3,14
43920125,35,2021-05-09,false,200.00,200.00,3,14
43920125,36,2021-05-10,false,200.00,200.00,3,14
43920125,37,2021-05-11,false,200.00,200.00,3,14
43920125,38,2021-05-12,false,200.00,200.00,3,14
43920125,39,2021-05-13,false,200.00,200.00,3,14
43920125,40,2021-05-14,false,200.00,200.00,3,14
43920125,41,2021-05-15,false,200.00,200.00,3,14
43920125,42,2021-05-16,false,200.00,200.00,3,14
43920125,43,2021-05-17,false,200.00,200.00,3,14
43920125,44,2021-05-18,false,200.00,200.00,3,14
43920125,45,2021-05-19,false,200.00,200.00,3,14
43920125,46,2021-05-20,false,200.00,200.00,3,14
43920125,47,2021-05-21,false,200.00,200.00,3,14
43920125,48,2021-05-22,false,200.00,200.00,3,14
43920125,49,2021-05-23,false,200.00,200.00,3,14
43920125,50,2021-05-24,false,200.00,200.00,3,14
43920125,51,2021-05-25,false,200.00,200.00,3,14
43920125,52,2021-05-26,false,200.00,200.00,3,14
43920125,53,2021-05-27,false,200.00,200.00,3,14
43920125,54,2021-05-28,false,200.00,200.00,3,14
43920125,55,2021-05-29,false,200.00,200.00,3,14
43920125,56,2021-05-30,false,200.00,200.00,3,14
43920125,57,2021-05-31,false,200.00,200.00,3,14
43920125,58,2021-06-01,false,200.00,200.00,3,14
43920125,59,2021-06-02,false,200.00,200.00,3,14
43920125,60,2021-06-03,false,200.00,200.00,3,14
43920125,61,2021-06-04,false,200.00,200.00,3,14
43920125,62,2021-06-05,false,200.00,200.00,3,14
43920125,63,2021-06-06,false,200.00,200.00,3,14
43920125,64,2021-06-07,false,200.00,200.00,3,14
43920125,65,2021-06-08,false,200.00,200.00,3,14
43920125,66,2021-06-09,false,200.00,200.00,3,14
43920125,67,2021-06-10,false,200.00,200.00,3,14
43920125,68,2021-06-11,false,200.00,200.00,3,14
43920125,69,2021-06-12,false,200.00,200.00,3,14
43920125,70,2021-06-13,false,200.00,200.00,3,14
43920125,71,2021-06-14,false,200.00,200.00,3,14
43920125,72,2021-06-15,false,200.00,200.00,3,14
43920125,73,2021-06-16,false,200.00,200.00,3,14
43920125,74,2021-06-17,false,200.00,200.00,3,14
43920125,75,2021-06-18,false,200.00,200.00,3,14
43920125,76,2021-06-19,false,200.00,200.00,3,14
43920125,77,2021-06-20,false,200.00,200.00,3,14
43920125,78,2021-06-21,false,200.00,200.00,3,14
43920125,79,2021-06-22,false,200.00,200.00,3,14
43920125,80,2021-06-23,false,200.00,200.00,3,14
43920125,81,2021-06-24,false,200.00,200.00,3,14
43920125,82,2021-06-25,false,200.00,200.00,3,14
43920125,83,2021-06-26,false,200.00,200.00,3,14
43920125,84,2021-06-27,false,200.00,200.00,3,14
43920125,85,2021-06-28,false,200.00,200.00,3,14
43920125,86,2021-06-29,false,200.00,200.00,3,14
43920125,87,2021-06-30,false,200.00,200.00,3,14
43920125,88,2021-07-01,false,200.00,200.00,3,14
43920125,89,2021-07-02,false,200.00,200.00,3,14
43920125,90,2021-07-03,false,200.00,200.00,3,14
43920125,91,2021-07-04,false,200.00,200.00,3,14
43920125,92,2021-07-05,false,200.00,200.00,3,14
43920125,93,2021-07-06,false,200.00,200.00,3,14
43920125,94,2021-07-07,false,200.00,200.00,3,14
43920125,95,2021-07-08,false,200.00,200.00,3,14
43920125,96,2021-07-09,false,200.00,200.00,3,14
43920125,97,2021-07-10,false,200.00,200.00,3,14
43920125,98,2021-07-11,false,200.00,200.00,3,14
43920125,99,2021-07-12,false,200.00,200.00,3,14
43920125,100,2021-07-13,false,200.00,200.00,3,14
43920125,101,2021-07-14,false,200.00,200.00,3,14
43920125,102,2021-07-15,false,200.00,200.00,3,14
43920125,103,2021-07-16,false,200.00,200.00,3,14
43920125,104,2021-07-17,false,200.00,200.00,3,14
43920125,105,2021-07-18,false,200.00,200.00,3,14
43920125,106,2021-07-19,false,200.00,200.00,3,14
43920125,107,2021-07-20,false,200.00,200.00,3,14
43920125,108,2021-07-21,false,200.00,200.00,3,14
43977421,109,2021-02-22,false,165.00,165.00,4,1125
43977421,110,2021-02-23,false,165.00,165.00,4,1125
43977421,111,2021-02-24,false,165.00,165.00,4,1125
43977421,112,2021-02-25,false,165.00,165.00,4,1125
43977421,113,2021-02-26,false,165.00,165.00,4,1125
43977421,114,2021-02-27,false,165.00,165.00,4,1125
43977421,115,2021-02-28,false,165.00,165.00,4,1125
43977421,116,2021-03-01,false,165.00,165.00,4,1125
43977421,117,2021-03-02,false,165.00,165.00,4,1125
43977421,118,2021-03-03,false,165.00,165.00,4,1125
43977421,119,2021-03-04,false,165.00,165.00,4,1125
43977421,120,2021-03-05,false,165.00,165.00,4,1125
43977421,121,2021-03-06,false,165.00,165.00,4,1125
43977421,122,2021-03-07,false,165.00,165.00,4,1125
43977421,123,2021-03-08,false,165.00,165.00,4,1125
43977421,124,2021-03-09,false,165.00,165.00,4,1125
43977421,125,2021-03-10,false,165.00,165.00,4,1125
43977421,126,2021-03-11,false,165.00,165.00,4,1125
43977421,127,2021-03-12,false,165.00,165.00,4,1125
43977421,128,2021-03-13,false,165.00,165.00,4,1125
43977421,129,2021-03-14,false,165.00,165.00,4,1125
43977421,130,2021-03-15,false,165.00,165.00,4,1125
43977421,131,2021-03-16,false,165.00,165.00,4,1125
43977421,132,2021-03-17,false,165.00,165.00,4,1125
43977421,133,2021-03-18,false,165.00,165.00,4,1125
43977421,134,2021-03-19,false,165.00,165.00,4,1125
43977421,135,2021-03-20,false,165.00,165.00,4,1125
43977421,136,2021-03-21,false,165.00,165.00,4,1125
43977421,137,2021-03-22,false,165.00,165.00,4,1125
43977421,138,2021-03-23,false,165.00,165.00,4,1125
43977421,139,2021-03-24,false,165.00,165.00,4,1125
43977421,140,2021-03-25,false,165.00,165.00,4,1125
43977421,141,2021-03-26,false,165.00,165.00,4,1125
43977421,142,2021-03-27,false,165.00,165.00,4,1125
43977421,143,2021-03-28,false,165.00,165.00,4,1125
43977421,144,2021-03-29,false,165.00,165.00,4,1125
43977421,145,2021-03-30,false,165.00,165.00,4,1125
43977421,146,2021-03-31,false,165.00,165.00,4,1125
43977421,147,2021-04-01,false,165.00,165.00,4,1125
43977421,148,2021-04-02,false,165.00,165.00,4,1125
43977421,149,2021-04-03,false,165.00,165.00,4,1125
43977421,150,2021-04-04,false,165.00,165.00,4,1125
43977421,151,2021-04-05,false,165.00,165.00,4,1125
43977421,152,2021-04-06,false,165.00,165.00,4,1125
43977421,153,2021-04-07,false,165.00,165.00,4,1125
43977421,154,2021-04-08,false,165.00,165.00,4,1125
43977421,155,2021-04-09,false,165.00,165.00,4,1125
43977421,156,2021-04-10,false,165.00,165.00,4,1125
43977421,157,2021-04-11,false,165.00,165.00,4,1125
43977421,158,2021-04-12,false,165.00,165.00,4,1125
43977421,159,2021-04-13,false,165.00,165.00,4,1125
43977421,160,2021-04-14,false,165.00,165.00,4,1125
43977421,161,2021-04-15,false,165.00,165.00,4,1125
43977421,162,2021-04-16,false,165.00,165.00,4,1125
43977421,163,2021-04-17,false,165.00,165.00,4,1125
43977421,164,2021-04-18,false,165.00,165.00,4,1125
43977421,165,2021-04-19,false,165.00,165.00,4,1125
43977421,166,2021-04-20,false,165.00,165.00,4,1125
43977421,167,2021-04-21,false,165.00,165.00,4,1125
43977421,168,2021-04-22,false,165.00,165.00,4,1125
43977421,169,2021-04-23,false,165.00,165.00,4,1125
43977421,170,2021-04-24,false,165.00,165.00,4,1125
43977421,171,2021-04-25,false,165.00,165.00,4,1125
43977421,172,2021-04-26,false,165.00,165.00,4,1125
43977421,173,2021-04-27,false,165.00,165.00,4,1125
43977421,174,2021-04-28,false,165.00,165.00,4,1125
43977421,175,2021-04-29,false,165.00,165.00,4,1125
43977421,176,2021-04-30,false,165.00,165.00,4,1125
43977421,177,2021-05-01,false,165.00,165.00,4,1125
43977421,178,2021-05-02,false,165.00,165.00,4,1125
43977421,179,2021-05-03,false,165.00,165.00,4,1125
43977421,180,2021-05-04,false,165.00,165.00,4,1125
43977421,181,2021-05-05,false,165.00,165.00,4,1125
43977421,182,2021-05-06,false,165.00,165.00,4,1125
43977421,183,2021-05-07,false,165.00,165.00,4,1125
43977421,184,2021-05-08,false,165.00,165.00,4,1125
43977421,185,2021-05-09,false,165.00,165.00,4,1125
43977421,186,2021-05-10,false,165.00,165.00,4,1125
43977421,187,2021-05-11,false,165.00,165.00,4,1125
43977421,188,2021-05-12,false,165.00,165.00,4,1125
43977421,189,2021-05-13,false,165.00,165.00,4,1125
43977421,190,2021-05-14,false,165.00,165.00,4,1125
43977421,191,2021-05-15,false,165.00,165.00,4,1125
43977421,192,2021-05-16,false,165.00,165.00,4,1125
43977421,193,2021-05-17,false,165.00,165.00,4,1125
43977421,194,2021-05-18,false,165.00,165.00,4,1125
43977421,195,2021-05-19,false,165.00,165.00,4,1125
43977421,196,2021-05-20,false,165.00,165.00,4,1125
43977421,197,2021-05-21,false,165.00,165.00,4,1125
43977421,198,2021-05-22,false,165.00,165.00,4,1125
43977421,199,2021-05-23,false,165.00,165.00,4,1125
43977421,200,2021-05-24,false,165.00,165.00,4,1125
43977421,201,2021-05-25,false,165.00,165.00,4,1125
43977421,202,2021-05-26,false,165.00,165.00,4,1125
43977421,203,2021-05-27,false,165.00,165.00,4,1125
43977421,204,2021-05-28,false,165.00,165.00,4,1125
43977421,205,2021-05-29,false,165.00,165.00,4,1125
43977421,206,2021-05-30,false,165.00,165.00,4,1125
43977421,207,2021-05-31,false,165.00,165.00,4,1125
43977421,208,2021-06-01,false,165.00,165.00,4,1125
43977421,209,2021-06-02,false,165.00,165.00,4,1125
43977421,210,2021-06-03,false,165.00,165.00,4,1125
43977421,211,2021-06-04,false,165.00,165.00,4,1125
43977421,212,2021-06-05,false,165.00,165.00,4,1125
43977421,213,2021-06-06,false,165.00,165.00,4,1125
43977421,214,2021-06-07,false,165.00,165.00,4,1125
43977421,215,2021-06-08,false,165.00,165.00,4,1125
43977421,216,2021-09-24,false,165.00,165.00,4,1125
43977421,217,2021-09-25,false,165.00,165.00,4,1125
43977421,218,2021-09-26,false,165.00,165.00,4,1125
43977421,219,2021-09-27,false,165.00,165.00,4,1125
43977421,220,2021-09-28,false,165.00,165.00,4,1125
43977421,221,2021-09-29,false,165.00,165.00,4,1125
43977421,222,2021-09-30,false,165.00,165.00,4,1125
43977421,223,2021-10-01,false,165.00,165.00,4,1125
43977421,224,2021-10-02,false,165.00,165.00,4,1125
43977421,225,2021-10-03,false,165.00,165.00,4,1125
43977421,226,2021-10-04,false,165.00,165.00,4,1125
43977421,227,2021-10-05,false,165.00,165.00,4,1125
43977421,228,2021-10-06,false,165.00,165.00,4,1125
43977421,229,2021-10-07,false,165.00,165.00,4,1125
43977421,230,2021-10-08,false,165.00,165.00,4,1125
43977421,231,2021-10-09,false,165.00,165.00,4,1125
43977421,232,2021-10-10,false,165.00,165.00,4,1125
43977421,233,2021-10-11,false,165.00,165.00,4,1125
43977421,234,2021-10-12,false,165.00,165.00,4,1125
43977421,235,2021-10-13,false,165.00,165.00,4,1125
43977421,236,2021-10-14,false,165.00,165.00,4,1125
43977421,237,2021-10-15,false,165.00,165.00,4,1125
43977421,238,2021-10-16,false,165.00,165.00,4,1125
43855927,239,2021-10-16,true,100.00,100.00,2,1125
43766768,240,2020-10-17,false,110.00,110.00,2,1125
43766768,241,2020-10-18,false,110.00,110.00,2,1125
43766768,242,2020-10-19,false,110.00,110.00,2,1125
43766768,243,2020-10-20,false,110.00,110.00,2,1125
43766768,244,2020-10-21,false,110.00,110.00,2,1125
43766768,245,2020-10-22,false,110.00,110.00,2,1125
43766768,246,2020-10-23,false,110.00,110.00,2,1125
43766768,247,2020-10-24,false,110.00,110.00,2,1125
43766768,248,2020-10-25,false,110.00,110.00,2,1125
43766768,249,2020-10-26,false,110.00,110.00,2,1125
43766768,250,2020-10-27,false,110.00,110.00,2,1125
43766768,251,2020-10-28,false,110.00,110.00,2,1125
43766768,252,2020-10-29,false,110.00,110.00,2,1125
43766768,253,2020-10-30,false,110.00,110.00,2,1125
43766768,254,2020-10-31,false,110.00,110.00,2,1125
43766768,255,2020-11-01,false,110.00,110.00,2,1125
43766768,256,2020-11-02,false,110.00,110.00,2,1125
43766768,257,2020-11-03,false,110.00,110.00,2,1125
43766768,258,2020-11-04,false,110.00,110.00,2,1125
43766768,259,2020-11-05,false,110.00,110.00,2,1125
43766768,260,2020-11-06,false,110.00,110.00,2,1125
43766768,261,2020-11-07,false,110.00,110.00,2,1125
43766768,262,2020-11-08,false,110.00,110.00,2,1125
43766768,263,2020-11-09,false,110.00,110.00,2,1125
43766768,264,2020-11-10,false,110.00,110.00,2,1125
43766768,265,2020-11-11,false,110.00,110.00,2,1125
43766768,266,2020-11-12,false,110.00,110.00,2,1125
43766768,267,2020-11-13,false,110.00,110.00,2,1125
43766768,268,2020-11-14,false,110.00,110.00,2,1125
43766768,269,2020-11-15,false,110.00,110.00,2,1125
43766768,270,2020-11-16,false,110.00,110.00,2,1125
43766768,271,2020-11-17,false,110.00,110.00,2,1125
43766768,272,2020-11-18,false,110.00,110.00,2,1125
43766768,273,2020-11-19,false,110.00,110.00,2,1125
43766768,274,2020-11-20,false,110.00,110.00,2,1125
43766768,275,2020-11-21,false,110.00,110.00,2,1125
43766768,276,2020-11-22,false,110.00,110.00,2,1125
43766768,277,2020-11-23,false,110.00,110.00,2,1125
43766768,278,2020-11-24,false,110.00,110.00,2,1125
43766768,279,2020-11-25,false,110.00,110.00,2,1125
43766768,280,2020-11-26,false,110.00,110.00,2,1125
43766768,281,2020-11-27,false,110.00,110.00,2,1125
43766768,282,2020-11-28,false,110.00,110.00,2,1125
43766768,283,2020-11-29,false,110.00,110.00,2,1125
43766768,284,2020-11-30,false,110.00,110.00,2,1125
43766768,285,2020-12-01,false,110.00,110.00,2,1125
43766768,286,2020-12-02,false,110.00,110.00,2,1125
43766768,287,2020-12-03,false,110.00,110.00,2,1125
43766768,288,2020-12-04,false,110.00,110.00,2,1125
43766768,289,2020-12-05,false,110.00,110.00,2,1125
43766768,290,2020-12-06,false,110.00,110.00,2,1125
43766768,291,2020-12-07,false,110.00,110.00,2,1125
43766768,292,2020-12-08,false,110.00,110.00,2,1125
43766768,293,2020-12-09,false,110.00,110.00,2,1125
43766768,294,2020-12-10,false,110.00,110.00,2,1125
43766768,295,2020-12-11,false,110.00,110.00,2,1125
43766768,296,2020-12-12,false,110.00,110.00,2,1125
43766768,297,2020-12-13,false,110.00,110.00,2,1125
43766768,298,2020-12-14,false,110.00,110.00,2,1125
43766768,299,2020-12-15,false,110.00,110.00,2,1125
43766768,300,2020-12-16,false,110.00,110.00,2,1125
43766768,301,2020-12-17,false,110.00,110.00,2,1125
43766768,302,2020-12-18,false,110.00,110.00,2,1125
43766768,303,2020-12-19,false,110.00,110.00,2,1125
43766768,304,2020-12-20,false,110.00,110.00,2,1125
43766768,305,2020-12-21,false,110.00,110.00,2,1125
43766768,306,2020-12-22,false,110.00,110.00,2,1125
43766768,307,2020-12-23,false,110.00,110.00,2,1125
43778935,308,2020-10-17,false,60.00,60.00,1,1125
43778935,309,2020-10-18,false,60.00,60.00,1,1125
43778935,310,2020-10-19,false,60.00,60.00,1,1125
43778935,311,2020-10-20,false,60.00,60.00,1,1125
43778935,312,2020-10-21,false,60.00,60.00,1,1125
43778935,313,2020-10-22,false,60.00,60.00,1,1125
43778935,314,2020-10-23,false,60.00,60.00,1,1125
43778935,315,2020-10-24,false,60.00,60.00,1,1125
43778935,316,2020-10-25,false,60.00,60.00,1,1125
43778935,317,2020-10-26,false,60.00,60.00,1,1125
43778935,318,2020-10-27,false,60.00,60.00,1,1125
43778935,319,2020-10-28,false,60.00,60.00,1,1125
43778935,320,2020-10-29,false,60.00,60.00,1,1125
43723858,321,2021-04-27,false,1000.00,950.00,1,999
43723858,322,2021-04-28,false,1000.00,950.00,1,999
43723858,323,2021-04-29,false,1000.00,950.00,1,999
43723858,324,2021-04-30,false,1000.00,950.00,1,999
43723858,325,2021-05-01,false,1000.00,950.00,1,999
43723858,326,2021-05-02,false,1000.00,950.00,1,999
43723858,327,2021-05-03,false,1000.00,950.00,1,999
43723858,328,2021-05-04,false,1000.00,950.00,1,999
43723858,329,2021-05-05,false,1000.00,950.00,1,999
43723858,330,2021-05-06,false,1000.00,950.00,1,999
43723858,331,2021-05-07,false,1000.00,950.00,1,999
43723858,332,2021-05-08,false,1000.00,950.00,1,999
43723858,333,2021-05-09,false,1000.00,950.00,1,999
43723858,334,2021-05-10,false,1000.00,950.00,1,999
43723858,335,2021-05-11,false,1000.00,950.00,1,999
43723858,336,2021-05-12,false,1000.00,950.00,1,999
43723858,337,2021-05-13,false,1000.00,950.00,1,999
43723858,338,2021-05-14,false,1000.00,950.00,1,999
43723858,339,2021-05-15,false,1000.00,950.00,1,999
43723858,340,2021-05-16,false,1000.00,950.00,1,999
43723858,341,2021-05-17,false,1000.00,950.00,1,999
43723858,342,2021-05-18,false,1000.00,950.00,1,999
43723858,343,2021-05-19,false,1000.00,950.00,1,999
43723858,344,2021-05-20,false,1000.00,950.00,1,999
43723858,345,2021-05-21,false,1000.00,950.00,1,999
43723858,346,2021-05-22,false,1000.00,950.00,1,999
43723858,347,2021-05-23,false,1000.00,950.00,1,999
43723858,348,2021-05-24,false,1000.00,950.00,1,999
43723858,349,2021-05-25,false,1000.00,950.00,1,999
